Brand,Current Price,Original Price,Discount Percentage,Rating,Number OF Ratings,Model Name,Dial Shape,Strap Color,Strap Material,Touchscreen,Battery Life (Days),Bluetooth,Display Size,Weight,Outliers,bin_cut_break,Price Range,INDEX,Brand_Encode,Dial Shape_Encode,Strap Color_Encode,Strap Material_Encode,Battery Life (Days)_Encode,Display Size_Encode,Weight_Encode,Bluetooth_Encode,Touchscreen_Encode
fire-boltt,3927.0,9999.0,60.72607261,2.5,,RING 3,Square,Black,Silicon,Yes,22.0,Yes,1.8 inches,,NO,Low,< 18000,65,,,,,,,,,
fire-boltt,3927.0,9999.0,60.72607261,2.5,,RING 3,Square,Gold,Silicon,Yes,22.0,Yes,1.8 inches,,NO,Low,< 18000,66,,,,,,,,,
fire-boltt,2299.0,5999.0,61.67694616,2.5,24.0,NINJA PRO MAX,Square,Blue,Silicon,Yes,22.0,Yes,1.6 inches,,NO,Low,< 18000,67,,,,,,,,,
fire-boltt,2299.0,5999.0,61.67694616,2.5,201.0,NINJA PRO MAX,Square,Black,Silicon,Yes,22.0,Yes,1.6 inches,,NO,Low,< 18000,68,,,,,,,,,
fire-boltt,6499.0,12999.0,50.00384645,2.5,,BSW019,Circle,Black,Silicon,Yes,22.0,Yes,1.3 inches,,NO,Low,< 18000,69,,,,,,,,,
fire-boltt,4599.0,17999.0,74.44858048,2.5,11.0,HULK BLUETOOTH CALLING,Square,Black,Silicon,Yes,22.0,Yes,1.8 inches,,NO,Low,< 18000,70,,,,,,,,,
fire-boltt,3299.0,9999.0,67.00670067,2.5,5.0,RING 2,Square,Grey,Silicon,Yes,22.0,Yes,1.7 inches,,NO,Low,< 18000,71,,,,,,,,,
fire-boltt,2699.0,4999.0,46.00920184,2.5,33.0,NINJA PRO,Square,Black,Silicon,Yes,22.0,Yes,1.3 inches,,NO,Low,< 18000,72,,,,,,,,,
fire-boltt,2799.0,7999.0,65.00812602,4.2,5.0,ninja calling,Square,Black,Rubber,Yes,22.0,Yes,0.1 inches,,NO,Low,< 18000,73,,,,,,,,,
fire-boltt,3499.0,9999.0,65.00650065,4.8,4.0,beast pro,Square,Silver,Rubber,Yes,8.0,Yes,0.1 inches,,NO,Low,< 18000,75,,,,,,,,,
fire-boltt,3999.0,9999.0,60.00600060000001,3.1,8.0,ring,Rectangle,Black,Silicon,Yes,22.0,Yes,0.1 inches,,NO,Low,< 18000,76,,,,,,,,,
fire-boltt,3999.0,9999.0,60.00600060000001,3.7,,bsw360,Circle,Blue,Rubber,Yes,22.0,Yes,0.1 inches,,NO,Low,< 18000,77,,,,,,,,,
fire-boltt,3599.0,5999.0,40.00666778,5.0,3.0,bsw001,Rectangle,Black,Silicon,Yes,22.0,Yes,1.4 inches,,NO,Low,< 18000,78,,,,,,,,,
fire-boltt,3799.0,9999.0,62.00620062,3.7,,beast pro,Square,Black,Rubber,Yes,3.5,Yes,0.1 inches,,NO,Low,< 18000,79,,,,,,,,,
fire-boltt,3499.0,9999.0,65.00650065,3.7,,beast pro,Rectangle,Pink,Rubber,Yes,8.0,Yes,0.1 inches,,NO,Low,< 18000,80,,,,,,,,,
fire-boltt,3499.0,9999.0,65.00650065,3.7,,beast pro,Square,Blue,Rubber,Yes,8.0,Yes,0.1 inches,,NO,Low,< 18000,81,,,,,,,,,
fire-boltt,5599.0,9999.0,44.00440044,2.5,,bsw005,Square,White,Silicon,Yes,22.0,Yes,1.7 inches,,NO,Low,< 18000,82,,,,,,,,,
fire-boltt,3999.0,9999.0,60.00600060000001,3.7,3.0,bsw016,Square,Pink,Silicon,Yes,22.0,Yes,1.7 inches,,NO,Low,< 18000,83,,,,,,,,,
fire-boltt,3699.0,11999.0,69.17243104,2.5,,starcross,Square,Black,Silicon,Yes,8.0,Yes,1.8 inches,,NO,Low,< 18000,84,,,,,,,,,
fire-boltt,3899.0,11999.0,67.50562547,2.5,,starcross,Square,Green,Silicon,Yes,22.0,Yes,1.8 inches,,NO,Low,< 18000,85,,,,,,,,,
fire-boltt,2298.0,5999.0,61.693615599999994,3.6,5.0,ninja 2 max,Square,Black,Rubber,Yes,22.0,Yes,0.1 inches,,NO,Low,< 18000,86,,,,,,,,,
fire-boltt,3299.0,11999.0,72.50604217,2.5,,wonder,Square,Black,Silicon,Yes,3.5,Yes,1.8 inches,,NO,Low,< 18000,87,,,,,,,,,
fire-boltt,1999.0,5999.0,66.67777963,3.7,,"SpO2 Full Touch 1.4 inch Smart Watch with Blood Oxygen, Fitness (Black)",Square,Black,Rubber,Yes,22.0,Yes,0.1 inches,,NO,Low,< 18000,88,,,,,,,,,
fire-boltt,3599.0,9999.0,64.00640064,3.7,,ring,Square,Blue,Rubber,Yes,22.0,Yes,0.1 inches,,NO,Low,< 18000,89,,,,,,,,,
fire-boltt,3599.0,9999.0,64.00640064,3.7,,ring,Square,Red,Rubber,Yes,22.0,Yes,0.1 inches,,NO,Low,< 18000,90,,,,,,,,,
fire-boltt,5998.0,9999.0,40.0140014,2.5,,tamish,Rectangle,Blue,Silicon,Yes,22.0,Yes,1.3 inches,,NO,Low,< 18000,91,,,,,,,,,
fire-boltt,5599.0,9999.0,44.00440044,2.5,,bsw017,Square,Blue,Silicon,Yes,22.0,Yes,1.3 inches,,NO,Low,< 18000,92,,,,,,,,,
fire-boltt,2899.0,4999.0,42.00840168,2.5,,bsw011,Square,Grey,Silicon,Yes,22.0,Yes,1.3 inches,,NO,Low,< 18000,93,,,,,,,,,
fire-boltt,3999.0,9999.0,60.00600060000001,3.7,6.0,ring,Square,White,Rubber,Yes,22.0,Yes,1.7 inches,,NO,Low,< 18000,94,,,,,,,,,
fire-boltt,4599.0,7999.0,42.50531316,2.5,,bsw002,Square,Black,Silicon,Yes,22.0,Yes,1.7 inches,,NO,Low,< 18000,95,,,,,,,,,
fire-boltt,6999.0,15999.0,56.25351584,2.6,,bsw020,Circle,Brown,Silicon,Yes,8.0,Yes,1.4 inches,,NO,Low,< 18000,96,,,,,,,,,
fire-boltt,5999.0,8999.0,33.33703745,2.5,,bsw003,Circle,Grey,Silicon,Yes,22.0,Yes,1.3 inches,,NO,Low,< 18000,97,,,,,,,,,
fire-boltt,3700.0,9999.0,62.99629963,,,beast pro,Square,Black,Silicon,Yes,8.0,Yes,0.1 inches,,NO,Low,< 18000,98,,,,,,,,,
fire-boltt,5999.0,8999.0,33.33703745,2.5,,bsw003,Circle,Gold,Silicon,Yes,22.0,Yes,1.3 inches,,NO,Low,< 18000,99,,,,,,,,,
fire-boltt,3200.0,7999.0,59.99499937,,,call 2,Square,Blue,Silicon,Yes,22.0,Yes,0.1 inches,,NO,Low,< 18000,100,,,,,,,,,
fire-boltt,3000.0,7999.0,62.49531191,,,call 2,Square,Black,Silicon,Yes,22.0,Yes,0.1 inches,,NO,Low,< 18000,101,,,,,,,,,
boat,1999.0,7990.0,74.98122653,3.8,21724.0,Wave Call,,,Silicon,Yes,8.0,Yes,1.7 inches,35 - 50 g,NO,Low,< 18000,102,,,,,,,,,
boat,2699.0,7990.0,66.22027534,4.2,71481.0,,,,Silicon,Yes,8.0,Yes,1.7 inches,50 - 75 g,NO,Low,< 18000,103,,,,,,,,,
boat,2499.0,7990.0,68.72340426,4.2,71481.0,8.90E+12,,,Silicon,Yes,8.0,Yes,,50 - 75 g,NO,Low,< 18000,104,,,,,,,,,
boat,1999.0,7990.0,74.98122653,3.8,21724.0,Wave Call,,,Silicon,Yes,8.0,Yes,1.7 inches,35 - 50 g,NO,Low,< 18000,105,,,,,,,,,
boat,1199.0,6990.0,82.84692418,4.0,27771.0,Watch Flash,,,Silicon,Yes,8.0,Yes,1.3 inches,50 - 75 g,NO,Low,< 18000,106,,,,,,,,,
boat,1799.0,6990.0,74.26323319,3.9,2931.0,Watch Blaze,,,Metal,Yes,8.0,Yes,1.8 inches,35 - 50 g,NO,Low,< 18000,107,,,,,,,,,
boat,1999.0,7990.0,74.98122653,3.8,21724.0,Wave Call,,,Silicon,Yes,8.0,Yes,1.7 inches,35 - 50 g,NO,Low,< 18000,108,,,,,,,,,
boat,2599.0,7990.0,67.4718398,4.2,71481.0,8.90E+12,,,Silicon,Yes,8.0,Yes,,75g +,NO,Low,< 18000,109,,,,,,,,,
boat,1999.0,7990.0,74.98122653,3.6,827.0,,,,,,8.0,Yes,,35 - 50 g,NO,Low,< 18000,110,,,,,,,,,
boat,1999.0,7990.0,74.98122653,3.6,827.0,,,,,,8.0,Yes,,75g +,NO,Low,< 18000,111,,,,,,,,,
boat,1199.0,6990.0,82.84692418,4.0,27771.0,Watch Flash,,,Silicon,Yes,8.0,Yes,1.3 inches,50 - 75 g,NO,Low,< 18000,112,,,,,,,,,
boat,1699.0,6990.0,75.69384835,3.9,23498.0,Wave Lite,,,Stainless Steel,Yes,8.0,Yes,1.7 inches,35 - 50 g,NO,Low,< 18000,113,,,,,,,,,
boat,1199.0,6990.0,82.84692418,4.0,27771.0,Watch Flash,,,Silicon,Yes,8.0,Yes,1.3 inches,50 - 75 g,NO,Low,< 18000,114,,,,,,,,,
boat,1449.0,5990.0,75.8096828,3.9,3944.0,,,,,,,Yes,1.7 inches,35 - 50 g,NO,Low,< 18000,115,,,,,,,,,
boat,1899.0,6499.0,70.78012002,3.7,328.0,,,,,Yes,8.0,Yes,1.7 inches,35 - 50 g,NO,Low,< 18000,116,,,,,,,,,
boat,2199.0,7999.0,72.50906363,,,BoAt Wave Call Plus,,,,Yes,,Yes,1.8 inches,75g +,NO,Low,< 18000,117,,,,,,,,,
boat,1799.0,7990.0,77.48435544,4.1,125524.0,Storm call 1.69 inch HD display with bluetooth calling and 550 nits brightness,Rectangle,Blue,Silicon,Yes,22.0,Yes,1.7 inches,,NO,Low,< 18000,118,,,,,,,,,
boat,1699.0,5990.0,71.6360601,4.0,98388.0,"Wave Neo with 1.69 inch , 2.5D Curved Display & Multiple Sports Modes",Rectangle,Black,Silicon,Yes,22.0,Yes,1.7 inches,,NO,Low,< 18000,119,,,,,,,,,
boat,2499.0,8990.0,72.20244716,4.2,2893.0,"Wave Infinity with 1.85"" HD Screen, Functional Crown and Bluetooth Calling",Rectangle,Black,Silicon,Yes,22.0,Yes,1.9 inches,,NO,Low,< 18000,120,,,,,,,,,
boat,3299.0,9799.0,66.33329932,4.1,13261.0,"Storm Pro Call with Bluetooth Calling, 1.78'' AMOLED Display and ASAP Charge",Rectangle,Red,Silicon,Yes,22.0,Yes,1.8 inches,,NO,Low,< 18000,121,,,,,,,,,
boat,1499.0,5990.0,74.97495826,4.1,45492.0,Wave beat 1.69Inch HD display with complete health monitoring,Rectangle,Red,Silicon,Yes,22.0,Yes,1.6 inches,,NO,Low,< 18000,122,,,,,,,,,
boat,2499.0,5990.0,58.28046745,4.2,39734.0,"Wave Connect with Bluetooth Calling, Voice Assistant and 1.69"" HD Display",Rectangle,Grey,Silicon,Yes,22.0,Yes,1.7 inches,,NO,Low,< 18000,123,,,,,,,,,
boat,1299.0,6990.0,81.41630901,3.9,17456.0,Wave pro 1.69inch HD display withTemperature Sensor and live cricket updates,Rectangle,Purple,Silicon,Yes,22.0,Yes,1.7 inches,,NO,Low,< 18000,124,,,,,,,,,
boat,1299.0,5990.0,78.31385643,4.1,619130.0,"Storm 1.3"" CurvedDisplay",Square,Blue,Thermo Plastic Polyurethene,Yes,22.0,Yes,1.3 inches,,NO,Low,< 18000,125,,,,,,,,,
boat,1999.0,8999.0,77.78642071,3.9,6469.0,"Storm Pro with 1.78"" AMOLED Display, 700+ Active Modes",Rectangle,Black,Silicon,Yes,22.0,Yes,1.8 inches,,NO,Low,< 18000,126,,,,,,,,,
boat,2499.0,7990.0,68.72340426,4.0,8179.0,Wave Arcade with 1.81 inch HD Display and Bluetooth Calling,Rectangle,Green,Silicon,Yes,22.0,Yes,1.8 inches,,NO,Low,< 18000,127,,,,,,,,,
boat,3999.0,6990.0,42.78969957,4.2,628.0,"Wave Ultima with 1.8 inch Curve Arc HD Display, Bluetooth Calling with BT v5.3",Rectangle,Red,Silicon,Yes,22.0,Yes,1.8 inches,,NO,Low,< 18000,128,,,,,,,,,
boat,2799.0,5990.0,53.2721202,3.9,2406.0,"Wave Select with 1.69"" HD Display, upto 10 Days Battery, HR & SpO2 Monitoring",Square,Green,Silicon,Yes,22.0,Yes,1.6 inches,,NO,Low,< 18000,129,,,,,,,,,
boat,1999.0,6990.0,71.40200286,3.9,12026.0,"Watch Mercury 1.54"" TFTDisplay",Rectangle,Blue,Silicon,Yes,22.0,Yes,1.5 inches,,NO,Low,< 18000,130,,,,,,,,,
boat,2299.0,6990.0,67.11015737,3.9,16676.0,"Vertex 1.69"" HealthEcosystem",Square,Black,Silicon,Yes,22.0,Yes,1.7 inches,,NO,Low,< 18000,131,,,,,,,,,
boat,2999.0,7990.0,62.46558198,3.8,11340.0,Xplorer,Square,Black,Silicon,Yes,22.0,Yes,1.3 inches,,NO,Low,< 18000,132,,,,,,,,,
honor,11499.0,18999.0,39.47576188,3.9,406.0,MUS-B19,,,,Yes,12.5,Yes,1.4 inches,35 - 50 g,NO,Low,< 18000,133,,,,,,,,,
honor,2199.0,1868.0,-17.71948608,4.1,181.0,ARG-B39-cr,,,,Yes,3.5,Yes,1.5 inches,<= 20 g,NO,Low,< 18000,134,,,,,,,,,
honor,11499.0,9773.0,-17.66090249,4.2,20.0,MUS-B19-cr,,,,Yes,12.5,Yes,1.4 inches,35 - 50 g,NO,Low,< 18000,135,,,,,,,,,
honor,14999.0,12499.0,-20.00160013,3.9,100.0,Talos-B19S-cr,,,Other,,0.75,Yes,1.2 inches,75g +,NO,Low,< 18000,136,,,,,,,,,
honor,8999.0,14999.0,40.00266684,4.4,7792.0,,,,,,,Yes,1.4 inches,35 - 50 g,NO,Low,< 18000,137,,,,,,,,,
honor,8999.0,7473.0,-20.42017931,4.1,323.0,Minos-B19S-cr,,,Other,Yes,0.75,Yes,1.4 inches,75g +,NO,Low,< 18000,138,,,,,,,,,
honor,9047.0,17999.0,49.73609645,4.3,1779.0,Magic SmartWatch,Circle,Brown,Leather,Yes,22.0,Yes,1.2 inches,,NO,Low,< 18000,144,,,,,,,,,
honor,7999.0,17333.0,53.8510356,4.3,1779.0,Watch Magic,Circle,Black,Silicon,Yes,22.0,Yes,1.2 inches,,NO,Low,< 18000,145,,,,,,,,,
crossbeats,2999.0,9999.0,70.00700069999999,4.3,674.0,Grit,,,,Yes,12.5,Yes,1.8 inches,20 - 35 g,NO,Low,< 18000,147,,,,,,,,,
crossbeats,5999.0,14999.0,60.00400027,4.3,996.0,Infinti 2.0,,,,Yes,8.0,Yes,1.4 inches,20 - 35 g,NO,Low,< 18000,148,,,,,,,,,
crossbeats,3999.0,11999.0,66.67222269,3.9,3856.0,S4 Max,,,,Yes,3.6,Yes,1.9 inches,20 - 35 g,NO,Low,< 18000,149,,,,,,,,,
crossbeats,3999.0,7999.0,50.00625078,3.9,3856.0,S4 Max,,,,Yes,3.6,Yes,1.9 inches,20 - 35 g,NO,Low,< 18000,150,,,,,,,,,
samsung,11999.0,30990.0,61.28105841,4.1,72.0,,,,,,,Yes,,35 - 50 g,NO,Low,< 18000,151,,,,,,,,,
samsung,18410.0,37999.0,51.55135661,4.3,5228.0,,,,,,3.6,Yes,4.6 inches,50 - 75 g,NO,Low,< 18000,152,,,,,,,,,
samsung,17999.0,19990.0,9.95997999,4.3,5228.0,,,,,,3.6,Yes,4.4 inches,20 - 35 g,NO,Low,< 18000,153,,,,,,,,,
samsung,18000.0,34999.0,48.56995914,4.3,5228.0,,,,,,,Yes,,75g +,NO,Low,< 18000,154,,,,,,,,,
garmin,16990.0,22490.0,24.45531347,4.3,312.0,GM-010-02427-80,,,Silicon,Yes,22.0,Yes,1.3 inches,35 - 50 g,NO,Low,< 18000,163,,,,,,,,,
huawei,16499.0,29999.0,45.00150005,4.7,7108.0,,,,,,,Yes,1.4 inches,35 - 50 g,NO,Low,< 18000,165,,,,,,,,,
huawei,6400.0,11999.0,46.66222185,4.5,49.0,Leia-B19,,,,,8.0,Yes,0.5 inches,75g +,NO,Low,< 18000,166,,,,,,,,,
huawei,15990.0,20990.0,23.82086708,4.4,399.0,Watch GT Active,Circle,Orange,Silicon,Yes,8.0,Yes,1.8 inches,,NO,Low,< 18000,168,,,,,,,,,
huawei,6999.0,9999.0,30.003000300000004,3.3,20.0,Fit,Circle,Orange,Silicon,Yes,17.5,Yes,1.2 inches,,NO,Low,< 18000,170,,,,,,,,,
huawei,8990.0,19990.0,55.02751376,4.3,1269.0,Watch GT 2e Sport,Circle,Red,Thermo Plastic Polyurethene,Yes,8.0,Yes,1.4 inches,,NO,Low,< 18000,173,,,,,,,,,
huawei,11990.0,19990.0,40.02001001,4.3,1269.0,Watch GT 2e Active,Circle,Green,Thermo Plastic Polyurethene,Yes,8.0,Yes,1.4 inches,,NO,Low,< 18000,174,,,,,,,,,
dizo,2126.0,5999.0,64.56076013,3.7,18.0,,,,,Yes,8.0,Yes,1.9 inches,20 - 35 g,NO,Low,< 18000,176,,,,,,,,,
dizo,2126.0,5999.0,64.56076013,3.7,18.0,,,,,Yes,8.0,Yes,1.9 inches,20 - 35 g,NO,Low,< 18000,177,,,,,,,,,
dizo,2999.0,1669.0,-79.68843619,4.0,2.0,,,,,,,Yes,,75g +,NO,Low,< 18000,178,,,,,,,,,
dizo,2126.0,5999.0,64.56076013,3.7,18.0,,,,,Yes,8.0,Yes,1.9 inches,20 - 35 g,NO,Low,< 18000,179,,,,,,,,,
dizo,4299.0,6999.0,38.57693956,2.5,2.0,,,,,,8.0,Yes,,75g +,NO,Low,< 18000,180,,,,,,,,,
dizo,2499.0,3999.0,37.50937734,3.6,70.0,Watch 2 Sports i,Square,Black,Plastic,Yes,22.0,Yes,1.7 inches,,NO,Low,< 18000,199,,,,,,,,,
gizmore,1699.0,5499.0,69.10347336,2.7,10.0,,,,,,,Yes,,75g +,NO,Low,< 18000,200,,,,,,,,,
gizmore,1599.0,5999.0,73.34555759,4.3,37.0,GIZFIT 908 Pro_Black,,,,Yes,12.5,Yes,1.7 inches,75g +,NO,Low,< 18000,201,,,,,,,,,
gizmore,1499.0,5999.0,75.01250208,,,Gizmore Ultra smartwatch-cr,,,,,,Yes,,75g +,NO,Low,< 18000,202,,,,,,,,,
gizmore,1699.0,7999.0,78.75984498,2.0,5.0,,,,,Yes,,Yes,1.7 inches,50 - 75 g,NO,Low,< 18000,203,,,,,,,,,
gizmore,3299.0,5999.0,45.00750125,4.0,102.0,Gizfit 910,,,,Yes,8.0,Yes,1.3 inches,75g +,NO,Low,< 18000,204,,,,,,,,,
gizmore,1499.0,5999.0,75.01250208,3.0,2.0,,,,,,,Yes,,75g +,NO,Low,< 18000,205,,,,,,,,,
gizmore,3299.0,5999.0,45.00750125,4.0,102.0,910,,,Plastic,Yes,12.5,Yes,1.3 inches,75g +,NO,Low,< 18000,206,,,,,,,,,
gizmore,1699.0,5499.0,69.10347336,2.5,3.0,Gizfit Blaze Smartwatch-cr,,,,,,Yes,,75g +,NO,Low,< 18000,207,,,,,,,,,
gizmore,1999.0,5999.0,66.67777963,4.0,1178.0,"Blaze Max 1.85"" BT Calling Edge to Edge Display, Voice Assistance, Bluetooth",Square,Grey,Silicon,Yes,8.0,Yes,1.9 inches,,NO,Low,< 18000,212,,,,,,,,,
gizmore,3499.0,8999.0,61.11790199,3.7,475.0,GizFit GLOW LUXE AMOLED with 3.35 Cm Display | 500 NITS| Bluetooth Calling,Circle,Black,Leather,Yes,3.5,Yes,1.3 inches,,NO,Low,< 18000,213,,,,,,,,,
gizmore,2799.0,6999.0,60.00857265,4.3,7.0,GizFit ORBIT BT Calling with 1.32 Inch Ultra Sharp HD Display|500 NITS|ALWAYS-ON,Circle,Burgundy,Silicon,Yes,3.5,Yes,1.3 inches,,YES,Low,< 18000,216,,,,,,,,,
gizmore,2199.0,5999.0,63.34389065,3.5,10.0,Gizfit 910 Pro Bluetooth Calling with AI Voice Assistance,Square,Black,Silicon,Yes,3.5,Yes,1.7 inches,,NO,Low,< 18000,217,,,,,,,,,
gizmore,1799.0,2999.0,40.01333778,3.8,645.0,GizFit 902,Square,Black,Silicon,Yes,22.0,Yes,1.0 inches,,NO,Low,< 18000,219,,,,,,,,,
gizmore,2799.0,6999.0,60.00857265,4.7,,GizFit ORBIT BT Calling with 3.3 Cm | ALWAYS-ON | 500 NITS Brightness,Circle,Black,Silicon,Yes,3.5,Yes,1.3 inches,,YES,Low,< 18000,222,,,,,,,,,
ambrane,2368.0,4499.0,47.36608135,3.5,301.0,FitShot Curl,,,,,12.5,Yes,,35 - 50 g,NO,Low,< 18000,223,,,,,,,,,
ambrane,2199.0,4999.0,56.01120224,3.9,256.0,FitShot Sphere,,,,Yes,8.0,Yes,,35 - 50 g,NO,Low,< 18000,224,,,,,,,,,
ambrane,1299.0,4999.0,74.01480296,4.2,60292.0,Wise-Eon 1.69Lucid Display bluetooth calling function & 7 days battery life,Square,Grey,Silicon,Yes,22.0,Yes,1.7 inches,,NO,Low,< 18000,225,,,,,,,,,
ambrane,1599.0,5999.0,73.34555759,4.2,25108.0,"Wise-roam 1.28"" Full HD display,bluetooth calling and complete health tracking",Circle,Grey,Silicon,Yes,22.0,Yes,1.3 inches,,NO,Low,< 18000,226,,,,,,,,,
ambrane,1799.0,5999.0,70.01166861,4.2,453.0,"Wise Eon Max with 2.01'' Lucid display, BT Calling, with customisable watch face",Square,Black,Silicon,Yes,22.0,Yes,2.0 inches,,NO,Low,< 18000,227,,,,,,,,,
ambrane,1499.0,5299.0,71.71164371,4.2,8574.0,"Wise Eon Pro1.85"" lucid display with BT calling",Square,Red,Silicon,Yes,22.0,Yes,1.9 inches,,NO,Low,< 18000,228,,,,,,,,,
ambrane,2499.0,5999.0,58.34305718,4.3,7767.0,"Wise Glaze with 1.78"" Amoled display, BT Calling,SPO2 , Heart Rate Monitor",Square,Grey,Silicon,Yes,22.0,Yes,1.8 inches,,NO,Low,< 18000,229,,,,,,,,,
ambrane,1799.0,3799.0,52.64543301,4.2,8003.0,Flex 1.69inch Lucid display and SPO2,Square,Pink,Silicon,Yes,22.0,Yes,1.7 inches,,NO,Low,< 18000,230,,,,,,,,,
ambrane,2299.0,3999.0,42.51062766,4.1,2475.0,Surge 1.28 Curved Display with complete Health Tracking,Circle,Black,Silicon,Yes,22.0,Yes,1.3 inches,,NO,Low,< 18000,231,,,,,,,,,
ambrane,1499.0,3799.0,60.54224796,4.2,1804.0,Flex,Square,Green,Silicon,Yes,22.0,Yes,1.7 inches,,NO,Low,< 18000,233,,,,,,,,,
zebronics,1799.0,6499.0,72.31881828,3.8,2138.0,ZEB-DRIP,,,,Yes,3.5,Yes,4.3 inches,35 - 50 g,NO,Low,< 18000,234,,,,,,,,,
zebronics,2099.0,7999.0,73.7592199,3.8,7386.0,ZEB-FIT7220CH (Metallic Silver),,,Metal,Yes,8.0,Yes,4.4 inches,75g +,NO,Low,< 18000,235,,,,,,,,,
zebronics,1999.0,3999.0,50.01250313,3.8,2452.0,Zeb-Fit280CH(Blue),,,Other,Yes,8.0,Yes,3.5 inches,75g +,NO,Low,< 18000,236,,,,,,,,,
zebronics,2449.0,8499.0,71.18484528,3.9,207.0,,,,,Yes,8.0,Yes,,35 - 50 g,NO,Low,< 18000,237,,,,,,,,,
zebronics,1399.0,3999.0,65.01625406,4.0,311.0,,,,,,,Yes,4.3 inches,35 - 50 g,NO,Low,< 18000,238,,,,,,,,,
zebronics,1799.0,6499.0,72.31881828,3.8,2138.0,ZEB-DRIP (BLUE),,,,,3.5,Yes,,35 - 50 g,NO,Low,< 18000,239,,,,,,,,,
zebronics,3499.0,11499.0,69.57126707,4.2,52.0,ZEB FIT 4 - BLACK (ICONIC ULTRA),,,,Yes,0.75,Yes,1.8 inches,50 - 75 g,NO,Low,< 18000,240,,,,,,,,,
zebronics,3599.0,10999.0,67.27884353,3.9,1611.0,ZEB - COSMOS Lv1 - METALLIC BLACK,,,,Yes,8.0,Yes,4.5 inches,50 - 75 g,NO,Low,< 18000,241,,,,,,,,,
zebronics,1999.0,6999.0,71.43877697,3.8,2138.0,ZEB-DRIP (METAL SILVER),,,,Yes,3.5,Yes,4.3 inches,35 - 50 g,NO,Low,< 18000,242,,,,,,,,,
zebronics,2399.0,5999.0,60.01000167,3.8,3805.0,ZEB-FIT5220CH(Gold Metal),,,Other,Yes,22.0,Yes,4.4 inches,35 - 50 g,NO,Low,< 18000,243,,,,,,,,,
zebronics,3599.0,10999.0,67.27884353,3.9,1611.0,ZEB - COSMOS Lv1 CLASSIC BLACK,,,,Yes,8.0,Yes,4.5 inches,50 - 75 g,NO,Low,< 18000,244,,,,,,,,,
zebronics,2999.0,7999.0,62.50781348,3.5,22.0,Zeb-Fit7220CH,Rectangle,Black,Silicon,Yes,3.5,Yes,6.9 inches,,NO,Low,< 18000,247,,,,,,,,,
zebronics,1999.0,3999.0,50.01250313,3.9,22.0,ZEB FIT8220CH,Square,Rose Gold,Silicon,Yes,17.5,Yes,1.7 inches,,NO,Low,< 18000,249,,,,,,,,,
zebronics,4499.0,7499.0,40.00533404,3.7,3.0,Zeb Fit 7220 CH,Rectangle,Black,Silicon,Yes,22.0,Yes,1.7 inches,,NO,Low,< 18000,250,,,,,,,,,
zebronics,2199.0,4999.0,56.01120224,3.9,22.0,ZEB-FITME,Square,Black,Silicon,Yes,17.5,Yes,1.3 inches,,NO,Low,< 18000,251,,,,,,,,,
zebronics,2999.0,5999.0,50.00833472,3.6,55.0,"ZEB-FIT5220CH 7-Day Data Storage, 8 Sports Mode, SpO2, BP & HR Monitor, (Metal)",Square,Black,Stainless Steel,Yes,22.0,Yes,0.2 inches,,NO,Low,< 18000,252,,,,,,,,,
zebronics,5499.0,7499.0,26.6702227,3.9,22.0,UNBEATABLE ZEB-FIT480CH,Square,Black,Silicon,Yes,22.0,Yes,1.8 inches,,NO,Low,< 18000,253,,,,,,,,,
zebronics,3499.0,3999.0,12.50312578,3.9,,Zeb-Fit1220CH,Square,Gold,Silicon,Yes,22.0,Yes,1.5 inches,,NO,Low,< 18000,254,,,,,,,,,
zebronics,2799.0,5499.0,49.09983633,3.9,22.0,ZEB FIT380CH,Square,Black,Rubber,Yes,22.0,Yes,1.7 inches,,NO,Low,< 18000,255,,,,,,,,,
zebronics,3099.0,7999.0,61.25765721,2.3,3.0,FIT7220CH,Curved,Silver,Aluminium,Yes,22.0,Yes,0.1 inches,,NO,Low,< 18000,260,,,,,,,,,
zebronics,1897.0,1899.0,0.105318589,3.3,4.0,Fitness band,Rectangle,Grey,Silicon,Yes,22.0,Yes,2.3 inches,,NO,Low,< 18000,261,,,,,,,,,
zebronics,2949.0,4199.0,29.76899262,3.1,10.0,LEATHER fit-650,Oval,Black,Leather,Yes,,Yes,2.7 inches,,NO,Low,< 18000,262,,,,,,,,,
zebronics,3449.0,4199.0,17.86139557,2.9,17.0,ZEB-FIT650,Circle,Black,Silicon,Yes,3.5,Yes,2.4 inches,,NO,Low,< 18000,263,,,,,,,,,
zebronics,2999.0,5999.0,50.00833472,4.0,,FIT380CH,Rectangle,Silver,Stainless Steel,Yes,17.5,Yes,1.7 inches,,NO,Low,< 18000,265,,,,,,,,,
pebble,2999.0,6999.0,57.15102157,3.8,3563.0,PFB22 Mint Green,,,,Yes,8.0,Yes,1.8 inches,75g +,NO,Low,< 18000,266,,,,,,,,,
pebble,4499.0,7499.0,40.00533404,3.6,94.0,PFB13 Charcoal Black,,,,Yes,12.5,Yes,1.3 inches,35 - 50 g,NO,Low,< 18000,267,,,,,,,,,
pebble,4299.0,7499.0,42.67235631,3.6,55.0,PFB24,,,,Yes,,Yes,1.1 inches,35 - 50 g,NO,Low,< 18000,268,,,,,,,,,
